n,futureMid,index,X,fundingFee,create_time
91,0.014355,0.014339910794,0.0938427464636151,0.00103,"2019-11-26 17:28:04"
92,0.01435,0.0143136129173333,0.0963848777114593,0.00104,"2019-11-26 17:29:06"
93,0.014325,0.0143276059986667,0.0962029911724979,0.00103,"2019-11-26 17:30:07"
94,0.01433,0.0143284392806667,0.0963119157596583,0.00102,"2019-11-26 17:31:07"
95,0.01436,0.014344611212,0.097384708027958,0.00102,"2019-11-26 17:32:08"
96,0.01437,0.0143358694226667,0.0997654898506031,0.00103,"2019-11-26 17:33:09"
97,0.01437,0.0143390498836667,0.1019239394399691,0.00105,"2019-11-26 17:34:09"
98,0.014375,0.0143763883303333,0.1018273692652214,0.00103,"2019-11-26 17:35:00"
99,0.014365,0.0143595447833333,0.1022072710482522,0.00103,"2019-11-26 17:36:01"
100,0.01438,0.0143711485233333,0.1028231909694977,0.00102,"2019-11-26 17:37:01"
101,0.01437,0.01436909297,0.1028863146476514,0.00101,"2019-11-26 17:38:01"
102,0.01436,0.01436499198,0.1025388045336916,0.00100,"2019-11-26 17:39:02"
103,0.014385,0.0143674285,0.1037618139260821,0.00100,"2019-11-26 17:40:02"
104,0.01438,0.0143744374336667,0.1041487902066474,0.00100,"2019-11-26 17:41:04"
105,0.01439,0.0143810144186667,0.1047736127032882,0.00099,"2019-11-26 17:42:04"
106,0.0144,0.014393014528,0.1052589503638881,0.00099,"2019-11-26 17:43:07"
107,0.01439,0.0143880131743333,0.1053970393163116,0.00098,"2019-11-26 17:44:05"
108,0.014415,0.0143969163346667,0.1066531183899779,0.00098,"2019-11-26 17:45:07"
109,0.014405,0.0144024603883333,0.1068294501831732,0.00098,"2019-11-26 17:46:08"
110,0.014435,0.0144151508506667,0.1082064145686955,0.00098,"2019-11-26 17:47:08"
111,0.01443,0.0144158970866667,0.109184703554009,0.00098,"2019-11-26 17:48:09"
112,0.01443,0.0144257083013333,0.1094822070510333,0.00097,"2019-11-26 17:49:09"
113,0.01441,0.014412761038,0.1092906380662481,0.00096,"2019-11-26 17:50:00"
